indicator,type,source,first_seen,last_seen,confidence,score,sightings,tlp,tags,reference,context
91.215.85.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.218.236.0/22,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.220.163.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.224.92.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.229.52.0/22,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.231.222.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.232.18.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.233.0.0/23,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.235.130.0/23,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.240.118.0/24,ipv4_cidr,spamhaus_drop,2026-08-08T08:33:58Z,2026-08-08T12:36:47Z,high,80,2,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.243.93.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.246.176.0/21,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.246.43.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
91.92.240.0/22,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
92.118.39.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
92.242.62.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
92.255.57.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
92.255.85.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
92.63.197.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
92.87.6.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.114.187.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.114.51.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.114.52.0/23,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.114.54.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.114.55.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.114.58.0/23,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.114.99.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.115.59.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.119.118.0/23,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.119.120.0/23,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.123.109.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.152.219.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.152.223.0/24,ipv4_cidr,spamhaus_drop,2026-08-05T21:03:02Z,2026-08-08T12:36:47Z,high,80,15,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.177.76.0/22,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.187.128.0/22,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.90.72.0/23,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
93.92.72.0/21,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.103.188.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.141.122.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.154.35.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.154.43.0/24,ipv4_cidr,spamhaus_drop,2026-08-05T10:29:27Z,2026-08-08T12:36:47Z,high,80,18,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.154.46.0/24,ipv4_cidr,spamhaus_drop,2026-08-05T21:03:02Z,2026-08-08T12:36:47Z,high,80,15,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.183.168.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.26.105.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.26.106.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.26.38.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.26.88.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.26.90.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.74.164.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
94.74.191.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
95.164.131.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
95.164.162.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
95.169.180.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
95.85.238.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
96.31.94.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
98.98.195.0/24,ipv4_cidr,spamhaus_drop,2026-07-19T02:11:45Z,2026-08-08T12:36:47Z,high,80,123,CLEAR,"drop,spamhaus",https://www.spamhaus.org/blocklists/do-not-route-or-peer/,Spamhaus DROP/EDROP network
03e186a7f83285e93341de478334006e,ja3,sslbl_ja3,2017-07-24T18:17:14Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
08a8a4e85b25ac42e1490bc85cfdb5ce,ja3,sslbl_ja3,2019-01-30T02:48:34Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
098f55e27d8c4b0a590102cbdb3a5f3a,ja3,sslbl_ja3,2017-07-21T09:52:01Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
0cc1e84568e471aa1d62ad4158ade6b5,ja3,sslbl_ja3,2018-06-24T10:50:47Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
1543a7c46633acf71e8401baccbd0568,ja3,sslbl_ja3,2017-08-08T21:32:28Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
16efcf0e00504ddfedde13bfea997952,ja3,sslbl_ja3,2017-07-16T19:45:45Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
1712287800ac91b34cadd5884ce85568,ja3,sslbl_ja3,2017-08-28T16:01:59Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"TorrentLocker,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
17fd49722f8d11f3d76dce84f8e099a7,ja3,sslbl_ja3,2018-03-19T23:02:27Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
1aa7bf8b97e540ca5edd75f7b8384bfa,ja3,sslbl_ja3,2017-07-14T20:23:38Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"TrickBot,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
1aee0238942d453d679fc1e37a303387,ja3,sslbl_ja3,2018-05-13T01:59:49Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
1be3ecebe5aa9d3654e6e703d81f6928,ja3,sslbl_ja3,2018-03-13T11:50:02Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Ransomware.Troldesh,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
1d095e68489d3c535297cd8dffb06cb9,ja3,sslbl_ja3,2017-08-12T19:56:28Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
1fe4c7a3544eb27afec2adfb3a3dbf60,ja3,sslbl_ja3,2018-03-11T19:23:08Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
2092e1fffb45d7e4a19a57f9bc5e203a,ja3,sslbl_ja3,2018-05-16T21:59:36Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
25d74b7b4b779eb1efd4b31d26d651c6,ja3,sslbl_ja3,2019-08-03T20:15:33Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
29085f03f8e8a03f0b399c5c7cf0b0b8,ja3,sslbl_ja3,2017-07-22T14:07:36Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
2d8794cb7b52b777bee2695e79c15760,ja3,sslbl_ja3,2018-04-04T06:56:37Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Ransomware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
32926ca3e59f0413d0b98725454594f5,ja3,sslbl_ja3,2019-09-12T06:56:10Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
34f14a69ad7009ca5863379218af17f3,ja3,sslbl_ja3,2018-11-17T05:17:22Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
35c0a31c481927f022a3b530255ac080,ja3,sslbl_ja3,2017-07-15T19:43:19Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
3cda52da4ade09f1f781ad2e82dcfa20,ja3,sslbl_ja3,2017-07-30T18:41:36Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Quakbot,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
3d89c0dfb1fa44911b8fa7523ef8dedb,ja3,sslbl_ja3,2017-07-15T04:23:45Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
40adfd923eb82b89d8836ba37a19bca1,ja3,sslbl_ja3,2018-04-15T15:49:08Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"CoinMiner,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
46efd49abcca8ea9baa932da68fdb529,ja3,sslbl_ja3,2017-07-22T14:07:36Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
49ed2ef3f1321e5f044f1e71b0e6fdd5,ja3,sslbl_ja3,2018-10-02T18:04:17Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"TrickBot,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
4d7a28d6f2263ed61de88ca66eb011e3,ja3,sslbl_ja3,2017-07-16T21:20:29Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
51a7ad14509fd614c7bb3a50c4982b8c,ja3,sslbl_ja3,2017-07-19T07:28:19Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"JBifrost,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
51c64c77e60f3980eea90869b68c58a8,ja3,sslbl_ja3,2018-08-30T21:04:57Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Dridex,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
52c7396a501e4fecbdfa99c5408334ac,ja3,sslbl_ja3,2018-09-18T00:29:04Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
534ce2dbc413c68e908363b5df0ae5e0,ja3,sslbl_ja3,2017-12-22T09:36:21Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"TrickBot,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
550dce18de1bb143e69d6dd9413b8355,ja3,sslbl_ja3,2017-07-16T22:17:20Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
57f3642b4e37e28f5cbe3020c9331b4c,ja3,sslbl_ja3,2018-08-28T15:54:53Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Gozi,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
590a232d04d56409fab72e752a8a2634,ja3,sslbl_ja3,2017-07-18T18:53:24Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
5e573c9c9f8ba720ef9b18e9fce2e2f7,ja3,sslbl_ja3,2017-08-30T13:44:56Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
698e36219f3979420fa2581b21dac7ec,ja3,sslbl_ja3,2017-08-28T12:20:47Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
70722097d1fe1d78d8c2164640ab6df4,ja3,sslbl_ja3,2017-07-16T02:39:08Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
70a04365be5bbd4653698bebeb43ce68,ja3,sslbl_ja3,2019-07-02T06:26:56Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
7691297bcb20a41233fd0a0baa0a3628,ja3,sslbl_ja3,2018-09-17T02:50:05Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
7a29c223fb122ec64d10f0a159e07996,ja3,sslbl_ja3,2019-06-09T22:55:29Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"None,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
7c410ce832e848a3321432c9a82e972b,ja3,sslbl_ja3,2018-01-31T20:04:25Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
7dcce5b76c8b17472d024758970a406b,ja3,sslbl_ja3,2017-11-22T12:42:46Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
7dd50e112cd23734a310b90f6f44a7cd,ja3,sslbl_ja3,2018-09-17T17:54:58Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Quakbot,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
807fca46d9d0cf63adf4e5e80e414bbe,ja3,sslbl_ja3,2018-06-07T16:51:03Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
83e04bc58d402f9633983cbf22724b02,ja3,sslbl_ja3,2017-07-16T01:32:03Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
849b04bdbd1d2b983f6e8a457e0632a8,ja3,sslbl_ja3,2017-07-16T08:37:17Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
8515076cbbca9dce33151b798f782456,ja3,sslbl_ja3,2020-12-27T16:53:04Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"BitRAT,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
8916410db85077a5460817142dcbc8de,ja3,sslbl_ja3,2018-08-21T12:32:28Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"TrickBot,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
8991a387e4cc841740f25d6f5139f92d,ja3,sslbl_ja3,2017-07-14T19:02:03Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Adware,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
8f52d1ce303fb4a6515836aec3cc16b1,ja3,sslbl_ja3,2017-07-15T19:05:11Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"TrickBot,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
8f6c918dcb585ebbea05e2cc94530e3d,ja3,sslbl_ja3,2018-11-16T13:26:41Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
906004246f3ba5e755b043c057254a29,ja3,sslbl_ja3,2018-03-11T08:25:38Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
911479ac8a0813ed1241b3686ccdade9,ja3,sslbl_ja3,2018-03-19T23:24:59Z,2026-08-08T12:36:47Z,high,80,105,CLEAR,"Tofsee,fingerprint,sslbl,tls",https://sslbl.abuse.ch/blacklist/,SSLBL JA3 fingerprint
